Price,Address,Beds,Baths,Parking,Type,Weekly Price,Latitude,Longitude,geometry,index_right,STOP_ID,LATITUDE,STOP_NAME,LONGITUDE,TICKETZONE,ROUTEUSSP,distance_to_train,distance_to_cbd
$360 Per Week,"24 Heesom Crescent, Churchill VIC 3842",3,1,2,House,360,-38.30953239999999,146.413531,POINT (16298679.716165176 -4623245.114249491),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,102.404,162.326
$380,"13 Hewitt Street, Ararat VIC 3377",3,1,1,House,380,-37.2795317,142.9236833,POINT (15910191.647255097 -4478141.854672018),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,184.04,214.466
$360 weekly,"311 Elsworth Street, Mount Pleasant VIC 3350",3,2,1,House,360,-37.5822096,143.8562074,POINT (16013999.755219553 -4520573.003891976),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,89.695,125.55
$360 pw,"16 Wellington Street, Maryborough VIC 3465",3,1,1,House,360,-37.0496924,143.730642,POINT (16000021.878830297 -4446035.532242337),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,133.862,170.689
$365 pw Furnished,"20 Macrae Street, East Bairnsdale VIC 3875",1,1,0,House,365,-37.82627,147.6465996,POINT (16435944.284830349 -4554912.577245616),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,224.3,284.222
$380 weekly,"107 Adair St, Redan VIC 3350",3,1,1,House,380,-37.5721271,143.8332223,POINT (16011441.06559172 -4519156.8115418935),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,90.581,126.435
$400 per week,"14 Grace Street, Maryborough VIC 3465",3,2,2,House,400,-37.0459952,143.7453158,POINT (16001655.3587743 -4445519.86558305),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,132.783,169.609
$400 per week,"27 Grace Street, Maryborough VIC 3465",4,2,1,House,400,-37.0460649,143.7450331,POINT (16001623.888754254 -4445529.586752398),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,132.732,169.558
$400 p.w.,"15 Tinworth Avenue, Mount Clear VIC 3350",3,2,2,House,400,-37.59227000000001,143.8658499,POINT (16015073.153409528 -4521986.283244502),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,89.971,125.826
$395.00,"322 Raglan Street South, Ballarat Central VIC 3350",2,1,1,House,395,-37.5686348,143.8486758,POINT (16013161.341342693 -4518666.326266909),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,89.082,124.936
$400 pw,"88 Water Street, Brown Hill VIC 3350",3,1,4,House,400,-37.5521154,143.903372,POINT (16019250.09447502 -4516346.527206085),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,83.873,119.727
$380 per week,"52 Beach Road, St Leonards VIC 3223",2,1,2,House,380,-38.1922043,144.7062047,POINT (16108621.021831209 -4606613.528957239),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,74.768,107.658
$320.00 per week,"3/1 Maude Street, Wendouree VIC 3355",1,1,1,House,320,-37.53120370000001,143.8270653,POINT (16010755.671486907 -4513410.660148367),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,93.968,129.822
$200 per week,Rawson VIC 3825,2,1,1,House,200,-37.9573085,146.3990794,POINT (16297070.971412027 -4573396.68990213),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,111.313,171.235
$390,"19 Belinda Close, Kurunjang VIC 3337",3,1,1,House,390,-37.66932010000001,144.5792764,POINT (16094491.428107955 -4532816.580329614),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,19.64,45.026
$400,"4 Troups Road, Rockbank VIC 3335",3,1,2,House,400,-37.7354952,144.6704142,POINT (16104636.841595976 -4542127.247027251),25,20000,-37.701129,Watergardens Railway Station (Sydenham),144.77418,2,Sunbury,17.568,47.577
$400,"1/9 Casuarina Court, Melton West VIC 3337",3,2,1,House,400,-37.6635466,144.5673598,POINT (16093164.878263965 -4532004.657676962),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,21.103,56.915
$400,"61 Moore Street, Ararat VIC 3377",3,1,0,House,400,-37.2850556,142.9355895,POINT (15911517.03937638 -4478914.693804232),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,182.785,213.21
$400.00,"409 Talbot Street South, Ballarat Central VIC 3350",3,1,4,House,400,-37.5696087,143.8415986,POINT (16012373.511042453 -4518803.105905942),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,89.951,125.805
$280 Per Week,"10 McLean Street, Morwell VIC 3840",2,1,0,House,280,-38.2411879,146.3953754,POINT (16296658.644018129 -4613553.826534514),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,91.407,151.329
$385,"2/212 Derrimut Road, Hoppers Crossing VIC 3029",2,1,1,House,385,-37.8672046,144.685264,POINT (16106289.913770353 -4560683.224247804),172,19922,-37.883276,Hoppers Crossing Railway Station (Hoppers Crossing),144.700955,2,Werribee,3.251,31.746
$395 per week,"8 Seascape Avenue, Cowes VIC 3922",3,2,1,House,395,-38.4534235,145.22282,POINT (16166130.373963226 -4643678.857936246),77,19827,-38.374235,Stony Point Railway Station (Crib Point),145.221837,2,Stony Point,110.85,142.866
$350.00 per week,"1 Spencer Street, Canadian VIC 3350",2,1,1,House,350,-37.57593380000001,143.8781466,POINT (16016442.015791968 -4519691.479753081),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,87.843,123.698
$360 pw,"19 White Parade, Churchill VIC 3842",3,1,1,House,360,-38.3093066,146.4191401,POINT (16299304.118320981 -4623213.0806584135),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,101.845,161.767
$390 weekly,"56 Harvey Rd, St Leonards VIC 3223",2,1,2,House,390,-38.1659578,144.712322,POINT (16109301.99655224 -4602896.684212007),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,76.408,109.298
$380,"128 Power Street, St Albans VIC 3021",3,1,4,House,380,-37.7297016,144.7985114,POINT (16118896.556672018 -4541311.7702281345),26,20001,-37.729279,Keilor Plains Railway Station (St Albans),144.793738,2,Sunbury,1.628,25.016
$330,"17 Talbot Street, Ballarat Central VIC 3350",3,1,1,House,330,-37.5588531,143.8428502,POINT (16012512.838517126 -4517292.632037259),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,88.869,124.723
$350,"606 LA TROBE STREET, Redan VIC 3350",2,1,2,House,350,-37.5722064,143.8346195,POINT (16011596.601184256 -4519167.949306384),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,90.457,126.311
$370 Per Week,"29 Acacia Way, Churchill VIC 3842",3,1,4,House,370,-38.30166000000001,146.4148454,POINT (16298826.034503872 -4622128.338563938),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,100.962,160.884
$380 Per Week,"9 Churchill Drive, Cowes VIC 3922",2,1,0,House,380,-38.4568357,145.2150867,POINT (16165269.506945072 -4644163.912952254),77,19827,-38.374235,Stony Point Railway Station (Crib Point),145.221837,2,Stony Point,111.343,143.359
$365.00,"113 Webb Avenue, Ballarat East VIC 3350",3,1,1,House,365,-37.5558355,143.8722587,POINT (16015786.577762125 -4516868.891413559),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,86.84,122.695
$390 per week,"1 Heffernan Street, Laverton VIC 3028",3,1,0,House,390,-37.86180239999999,144.767309,POINT (16115423.121392492 -4559921.47986012),173,19923,-37.863694,Laverton Railway Station (Laverton),144.772617,"1,2",Werribee,1.898,24.386
$380,"105 Little Dodds Street, Golden Point VIC 3350",3,1,3,House,380,-37.5702112,143.8717929,POINT (16015734.725143312 -4518887.725070758),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,87.289,123.143
$370.00,"910 Warrenheip Street, Buninyong VIC 3357",3,1,2,House,370,-37.6544633,143.8822338,POINT (16016897.000814734 -4530727.408336698),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,95.693,126.872
$380.00 per week,"8A Saunders Close, Mount Pleasant VIC 3350",2,2,1,House,380,-37.5837591,143.8588049,POINT (16014288.907596888 -4520790.6643396355),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,89.695,125.549
$360.00,"95A Beverin Street, Sebastopol VIC 3356",2,1,2,House,360,-37.5936373,143.8399024,POINT (16012184.690922169 -4522178.375528163),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,91.88,127.735
$380.00 per week,"11 Holmes Street, Ballarat Central VIC 3350",3,2,2,House,380,-37.5539758,143.854434,POINT (16013802.341234582 -4516607.755196234),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,88.527,124.382
$390,"16 Bittern Street, Melton VIC 3337",3,1,1,House,390,-37.6782715,144.5739647,POINT (16093900.132368708 -4534075.533392498),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,20.245,54.12
$350 p.w.,"8 Eastview Court, Sebastopol VIC 3356",3,1,1,House,350,-37.5903719,143.8441797,POINT (16012660.837780138 -4521719.624599964),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,91.761,127.616
$345pw,"7/209 Leith Street, Redan VIC 3350",2,1,1,House,345,-37.5798479,143.8402523,POINT (16012223.641611999 -4520241.261280485),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,90.436,126.29
$350 Per Week,"7 Forbes Street, Briagolong VIC 3860",2,1,0,House,350,-37.84679800000001,147.0723125,POINT (16372014.937289204 -4557806.057351493),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,179.707,239.629
$340 per week,"4/92 Lawrence Street, Wodonga VIC 3690",2,1,1,House,340,-36.1251647,146.8965104,POINT (16352444.737036815 -4317857.537338313),17,19990,-37.639398,Hurstbridge Railway Station (Hurstbridge),145.192017,2,Hurstbridge,301.249,322.81
$360 pw,"12 Butterfly Lane, Golden Point VIC 3350",2,2,0,House,360,-37.5692363,143.864735,POINT (16014949.043309242 -4518750.80387981),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,87.514,123.368
$340 weekly,"23 Ercil Street, Wendouree VIC 3355",3,1,2,House,340,-37.5305594,143.834945,POINT (16011632.83567851 -4513320.217680861),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,93.042,128.896
$365 pw,"29 Granault Parade, Corio VIC 3214",3,1,1,House,365,-38.0757329,144.3631436,POINT (16070431.63486823 -4590129.862748169),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,33.68,66.57
$190.00,"Room 7/11 Franklin Court, Frankston VIC 3199",1,1,0,House,190,-38.1450265,145.1374603,POINT (16156628.175624955 -4599933.499769082),86,19836,-38.152034,Leawarra Railway Station (Frankston),145.139534,2,Stony Point,2.551,55.707
$360.00 per week,"15 Hyacinth Grove, Wendouree VIC 3355",2,1,3,House,360,-37.5270782,143.822063,POINT (16010198.817998113 -4512831.563931075),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,93.377,129.231
$190.00,"3/11 Franklin Court, Frankston VIC 3199",1,1,0,House,190,-38.1450265,145.1374603,POINT (16156628.175624955 -4599933.499769082),86,19836,-38.152034,Leawarra Railway Station (Frankston),145.139534,2,Stony Point,2.551,55.707
$280 per week,"23 Blandford Street, Cobden VIC 3266",2,1,1,House,280,-38.3354111,143.0761466,POINT (15927163.78417576 -4626917.111374136),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,168.402,201.292
$300.00,"Room 8/2 Alba Street, Frankston North VIC 3200",1,1,0,House,300,-38.1221567,145.1612579,POINT (16159277.312339062 -4596696.859161674),106,19856,-38.121742,Kananook Railway Station (Seaford),145.135295,2,Frankston,3.422,52.412
$150 weekly,"Room 5 - 30 Daly Boulevard, Highton VIC 3216",1,1,0,House,150,-38.196303,144.3061656,POINT (16064088.872921813 -4607194.078923268),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,53.499,86.39
$380 pw,"9 Loan Street, Yea VIC 3717",2,1,1,House,380,-37.2112983,145.4284263,POINT (16189018.362583116 -4468600.112149499),17,19990,-37.639398,Hurstbridge Railway Station (Hurstbridge),145.192017,2,Hurstbridge,70.447,110.487
$390 pw,"16/322 Sydenham Road, Sydenham VIC 3037",3,2,2,House,390,-37.705485,144.773251,POINT (16116084.58180678 -4537903.858855537),25,20000,-37.701129,Watergardens Railway Station (Sydenham),144.77418,2,Sunbury,1.452,28.709
$370.00 per week,"1 Clover Street, Wendouree VIC 3355",3,1,2,House,370,-37.5313062,143.8169137,POINT (16009625.600544168 -4513425.048475743),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,94.29,130.144
$400.00 per week,"5 Cuthberts Road, Alfredton VIC 3350",3,1,1,House,400,-37.5553468,143.8117266,POINT (16009048.175213473 -4516800.268279006),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,97.213,133.067
$390 weekly,"4B Brophy St, Brown Hill VIC 3350",3,2,2,House,390,-37.5539485,143.8947152,POINT (16018286.423907125 -4516603.921820701),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,84.895,120.75
$330 Per Week,"18 Robin Avenue, Norlane VIC 3214",2,1,4,House,330,-38.0898529,144.3548468,POINT (16069508.039317016 -4592126.801753301),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,35.634,68.525
$365PW,"30 Malmesbury Street, Wendouree VIC 3355",3,1,0,House,365,-37.524696,143.8323283,POINT (16011341.545966951 -4512497.189228686),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,93.459,129.313
$380 pw,"305 Sebastopol Street, Redan VIC 3350",2,1,0,House,380,-37.571677,143.8477665,POINT (16013060.118529718 -4519093.594770396),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,89.175,125.03
$360.00 Per Week,"8 Gumdale Place, Sebastopol VIC 3356",2,1,1,House,360,-37.5943508,143.83643,POINT (16011798.14512234 -4522278.616704605),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,92.407,128.261
$380 pw,"519 Bell Street, Redan VIC 3350",3,1,1,House,380,-37.57674859999999,143.8361878,POINT (16011771.183541669 -4519805.92564504),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,90.974,126.828
$400 Per Week,"2 Maude Street, Morwell VIC 3840",3,1,0,House,400,-38.2290791,146.4094198,POINT (16298222.059474625 -4611837.742513678),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,93.038,152.96
$330 Per Week,"42 Alamein Street, Morwell VIC 3840",2,1,2,House,330,-38.2335328,146.4211165,POINT (16299524.130162587 -4612468.896808555),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,95.71,155.632
$380,"22 Dominic Parade, Melton VIC 3337",3,1,0,House,380,-37.6780286,144.5789566,POINT (16094455.828134798 -4534041.369167369),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,19.638,53.732
$370 p.w.,"10 Longley Street, Alfredton VIC 3350",3,1,1,House,370,-37.5564449,143.8170998,POINT (16009646.317101406 -4516954.4638431035),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,96.631,132.485
$370 Per Week,"20 Horvaths Road, Trentham VIC 3458",1,1,2,House,370,-37.382528,144.3144039,POINT (16065005.956282815 -4492561.232840331),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,58.105,94.932
$390.00,"1005a Gregory Street, Lake Wendouree VIC 3350",2,1,2,House,390,-37.5446268,143.8473327,POINT (16013011.828134611 -4515295.081686972),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,94.033,129.888
$400 pw,"1010 Warrenheip Street, Buninyong VIC 3357",2,1,1,House,400,-37.6558561,143.8818266,POINT (16016851.671518086 -4530923.246935836),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,95.893,127.072
$360 per week,"7 Perry Court, Heyfield VIC 3858",3,1,1,House,360,-37.976433,146.7898037,POINT (16340566.201528585 -4576097.120903051),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,141.043,200.965
$380 per week,"57 MILL PARK DRIVE, Mill Park VIC 3082",1,1,1,House,380,-37.6770864,145.0617839,POINT (16148203.91731189 -4533908.848476432),69,45795,-37.649159,South Morang Railway Station (South Morang),145.067032,2,Mernda,4.622,34.761
$400 per week,"338 Forest Street, Wendouree VIC 3355",3,1,5,House,400,-37.529823,143.8336052,POINT (16011483.689824743 -4513216.8477962855),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,93.219,129.074
$370.00 per week,"51 Chase Boulevard, Alfredton VIC 3350",2,2,1,House,370,-37.5555439,143.7907269,POINT (16006710.499302665 -4516827.944958681),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,99.458,135.313
$385,"107 Reed Crescent, Wonthaggi VIC 3995",3,1,0,House,385,-38.6180637,145.5883947,POINT (16206825.96341413 -4667109.204471269),77,19827,-38.374235,Stony Point Railway Station (Crib Point),145.221837,2,Stony Point,106.145,138.161
$280 pw / $1216 per month,"3/46 Windsor Crescent, Bundoora VIC 3083",1,1,0,House,280,-37.69933049999999,145.0696458,POINT (16149079.100016557 -4537037.936607777),11,19984,-37.710958,Watsonia Railway Station (Watsonia),145.083793,2,Hurstbridge,3.339,23.014
$330 Per Week,"52 Marigold Street, Wendouree VIC 3355",2,1,0,House,330,-37.528676,143.8232737,POINT (16010333.592505613 -4513055.843232579),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,93.412,129.266
$400 weekly,"22 Lyons St, Miners Rest VIC 3352",2,1,2,House,400,-37.4769919,143.8022692,POINT (16007995.38226125 -4505803.505333894),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,102.898,133.323
$380pw,"242 Joseph Street, Canadian VIC 3350",3,1,1,House,380,-37.5743726,143.877851,POINT (16016409.109750485 -4519472.198854624),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,87.34,123.195
$370,"7 Jenkin Street, Ararat VIC 3377",2,1,2,House,370,-37.2807904,142.9202886,POINT (15909813.750979701 -4478317.952184896),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,184.382,214.807
$390,"28 The Boulevard, Morwell VIC 3840",3,1,2,House,390,-38.2320736,146.4264128,POINT (16300113.711581677 -4612262.1026132805),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,96.943,156.865
$340.00 per week,"401 York Street, Ballarat East VIC 3350",2,1,2,House,340,-37.5685696,143.8796843,POINT (16016613.19177296 -4518657.169299808),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,86.673,122.527
$385 pw,"4 Collard Street, Newington VIC 3350",2,2,2,House,385,-37.5645299,143.8329226,POINT (16011407.70314033 -4518089.832171754),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,90.463,126.317
$360 pw,"77 Crinigan Road, Morwell VIC 3840",3,1,0,House,360,-38.217432,146.4246576,POINT (16299918.323611433 -4610187.361107833),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,95.181,155.103
